sys_caseid;sys_respid;sys_status;lfdnr#1;studio;S1;rotation;S2.1#1;S2.1#2;S2.1#3;S2.1#4;S2.1#5;S2.1#6;S3;S4#1;S4rec;S5#1;S5#2;S5#3;S5#4;S5#5;S5#6;S5#7;S5#8;S5#9;S5#10;S5#11;S5#12;S6#1;S6#2;S6#3;S6#4;S6#5;S6#6;S6#7;S6#8;S6#9;S6#10;S6#11;S6_o_11;S11;S14;S12;ADD1;ADD2;ADD3;ADD4;ADD5;ADD6.1#1;ADD6.1#2;ADD6.1#3;ADD6.1#4;ADD6.1#5;S7;S7_3;S8;S9;code;colour;prod;R5_15;R2_15;R7_15#1;R7_15#2;R7_15#3;R7_15_o_3;R3_15;R12_15;R27_15;R28_15;R29_15;R30_15;JAR1_15;JAR2_15;JAR3_15;JAR4_15;JAR5_15;ADD13_15;ADD11_15;ADD28_15;R18_15.1#1;R18_15.1#2;R18_15.1#3;R18_15.1#4;R18_15.1#5;R18_15.1#6;R18_15.1#7;R18_15.1#8;R18_15.1#9;R18_15.1#10;R18_15.1#11;R18_15.1#12;R18_15.1#13;R18_15.1#14;R18_15.1#15;R18_15.1#16;R19_15;R20_15;ADD59_15;ADD65_15;R5_10;R2_10;R7_10#1;R7_10#2;R7_10#3;R7_10_o_3;R3_10;R12_10;R27_10;R28_10;R29_10;R30_10;JAR1_10;JAR2_10;JAR3_10;JAR4_10;JAR5_10;ADD13_10;ADD11_10;ADD28_10;R18_10.1#1;R18_10.1#2;R18_10.1#3;R18_10.1#4;R18_10.1#5;R18_10.1#6;R18_10.1#7;R18_10.1#8;R18_10.1#9;R18_10.1#10;R18_10.1#11;R18_10.1#12;R18_10.1#13;R18_10.1#14;R18_10.1#15;R18_10.1#16;R19_10;R20_10;ADD59_10;ADD65_10;R5_13;R2_13;R7_13#1;R7_13#2;R7_13#3;R7_13_o_3;R3_13;R12_13;R27_13;R28_13;R29_13;R30_13;JAR1_13;JAR2_13;JAR3_13;JAR4_13;JAR5_13;ADD13_13;ADD11_13;ADD28_13;R18_13.1#1;R18_13.1#2;R18_13.1#3;R18_13.1#4;R18_13.1#5;R18_13.1#6;R18_13.1#7;R18_13.1#8;R18_13.1#9;R18_13.1#10;R18_13.1#11;R18_13.1#12;R18_13.1#13;R18_13.1#14;R18_13.1#15;R18_13.1#16;R19_13;R20_13;ADD59_13;ADD65_13;pr_eval#1;pr_eval#2;pr_eval#3;pr_eval_cmpl#1;pr_eval_cmpl#2;pr_eval_cmpl#3;p_R21;p_R21x;p_R25;p_R26;p_R27;tporder;loop_inter;numprod;weiter;wrongcell;upload_15;date_prod15_start;time_prod15_start;upload_10;date_prod10_start;time_prod10_start;upload_13;date_prod13_start;time_prod13_start;arot#1;arot#2;arot#3;sys_text1;sys_ext1;sys_ext2;sys_ext3;sys_ext4;sys_ext5;sys_ext6;sys_ext7;sys_ext8;sys_ext9;sys_useragent;sys_duration;sys_startdate;sys_starttime;sys_enddate;sys_endtime;sys_screen_x;sys_screen_y;sys_weight;sys_client;interviewer
39;2006;2;2006;2;1;3;1;1;1;1;1;1;2;60;2;1;5;6;7;8;12;;;;;;;1;;;;;;;;;;;;1;14;2;2;1;3;3;2;2;3;3;3;3;1;1;1;1;;;3;1;;1;;;;Que ce produit;4;3;3;Je trouve que ça lisse bien ma peau;Je n'aime pas le texture trop gras,l'odeur trop fort, je sens une gêne aux yeux;5;5;4;4;4;2;2;2;4;4;4;4;4;4;3;4;2;4;4;4;2;4;4;4;1;Gêne aux yeux brouillard;3;;1;;1;;;;Je me suis lave mon visage sans savon,puis ce produit et bien masser sur le visage et cou;6;4;5;Ça me donne une peau très douce et lisse avec une petite odeur très agréable ;Ras;3;3;3;3;3;3;6;6;5;5;5;5;5;5;5;5;4;5;5;5;5;5;4;4;2;;3;;1;;1;;;;Que ce produit;2;2;2;Ça adoucit la peau par contre trop gras,l'odeur fort pour moi,des petits rougeurs qui se sont apparu;L'odeur,la co stistance,très gras,j'ai des petits rougeurs;4;4;4;4;4;1;2;2;2;2;3;2;1;2;2;3;1;1;2;2;1;3;1;3;1;Des rougeurs vers les sourcils et front;2;3;2;1;3;2;1;3;1;2;Je trouve que le 1er produit me convient parfaitement, peaux très hydrater,lisse,confortable,sans gêne, l'odeur comme il faut ,;L'odeur même si le 3ème je trouve plus fort;J'ai trouvé ma peau éclatante, facile à étaler sans gêne ;1;2;2;2;;1;20231104;812;1;20231028;1041;2;20231111;1353;2;1;3;;63;;;;;;;;;Mozilla/5.0 (Linux, Android 10, K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36;2258441;20231016;114503;20231111;140544;;;;2;
30;2007;2;2007;2;1;4;1;1;1;1;1;1;2;48;1;1;3;4;5;6;8;;;;;;;1;;;;;;;;;;;;1;14;2;2;1;3;4;2;3;3;3;3;1;1;1;1;1;;;1;1;;1;;;;Je n ai utilisé que la creme à tester ;5;3;4;Les avantages c est une creme riche qui hydrate parfaitement ma peau sans laisser de film sur ma peau;Je ne trouve pas de points negatifs;3;3;3;3;3;3;4;5;4;4;4;3;4;4;4;4;4;5;4;4;4;4;4;4;2;;3;;1;;1;;;;J utilise cette creme en creme de jour ce me fait une base de maquillage.  ;5;4;4;J aime la texture elle pénétré rapidement dans ma peau.  Son odeur est agréable.  Ma peau est belle et lisse;Pas d inconvénients ;3;3;3;3;3;3;6;6;5;5;3;3;5;4;4;5;4;5;5;5;4;5;5;4;2;;3;;1;;1;;;;Je me lave le visage le matin avec de l eau claire et ensuite j applique la creme;4;3;3;J aime la texture elle s applique bien sur mon visage;Il n y a pas d odeur c est dommage;3;3;3;3;1;2;2;4;4;4;4;3;5;3;4;5;4;5;4;4;4;5;4;4;2;;2;4;2;3;1;2;3;1;1;2;J ai une preference pour le 1er produit tester car j apprecie vraiment l odeur en plus de la  texture qui est facile d application;Les 3  choses en commun la texture de la creme est fondannte et penetre parfaitement sur le visage;Le 1er produit me laisse une sensation de fraicheur et de confort sur ma peau toute la journée ;1;2;2;2;;1;20231112;844;1;20231028;713;1;20231104;1132;2;3;1;;63;;;;;;;;;Mozilla/5.0 (Linux, Android 13, SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.36;2414176;20231015;112427;20231112;90043;;;;2;
35;2008;2;2008;2;1;5;1;1;1;1;1;1;2;49;1;1;2;3;5;6;7;10;12;;;;;1;;;;;;;;;;;;1;14;2;2;1;3;5;1;2;3;3;3;3;1;1;1;1;;;2;1;;1;2;;;Démaquillant puis le produit ;5;3;3;Application facile,  Peau répulpee.  ;Texture un peu grasse j'ai l'impression ;4;4;3;4;2;2;3;4;4;4;3;3;4;4;4;4;2;3;4;4;4;4;4;4;2;;3;;1;;1;2;;;Le produit s'applique facilement,  sent bon, laisses la peau douce;6;4;3;Laisse la peau douce,  sent bon, bien absorbé par la peau ;Ras;3;3;3;3;3;2;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;2;;3;;1;;1;2;;;Démaquillant après crème ;6;4;3;Facile à appliquer,  bien absorbé par la peau, sent bon . Ma peau est douce après ;Ras;3;3;3;3;3;2;4;5;4;4;3;3;4;4;4;4;3;4;4;4;4;4;4;4;2;;3;;3;1;2;3;1;2;5;99;Je pense la texture est différente  , peut-être le parfum légèrement différent ;Application facile,  laisse la peau douce;;1;2;2;2;;1;20231104;1240;1;20231111;1414;1;20231028;1418;3;1;2;;63;;;;;;;;;Mozilla/5.0 (Linux, Android 13, SAMSUNG SM-A145R/A145RXXU3AWI3) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.36;2263156;20231016;104419;20231111;142335;;;;2;
52;2009;2;2009;2;1;6;1;1;1;1;1;1;2;56;2;1;5;7;8;10;11;;;;;;;1;;;;;;;;;;;;1;14;2;2;1;3;5;2;3;3;3;3;2;1;1;1;1;;;1;1;;1;;;;Après avoir nettoyé mon visage avec du gel moussant et de l'eau j'ai appliqué la crème ;4;3;4;Bonne texture, bonne hydratation protection de la peau tout au long de la journée ;Rien de particulier à signaler ;3;3;3;3;2;3;3;4;4;4;2;2;4;2;3;3;5;4;3;3;4;4;2;2;2;;3;;1;;1;;;;Je l'ai utilisé après avoir nettoyé mon visage ;4;3;3;Bonne odeur texture onctueuse agréable à passer sur le visage.   Bonne hydratation confort de la peau pas de tiraillements ;Comme le 1er produit testé la texture est un peu épaisse et donc plus longue à penetrer ;3;3;4;3;3;3;5;4;4;4;2;3;4;1;3;3;5;4;2;3;4;3;2;3;2;;3;;1;;1;;;;Nettoyant visage puis application de la crème ;5;3;3;Odeure légère. Onctueux.confort longue durée peau bien hydratée ;Texturé épaisse manque de fluidité ;3;3;4;4;3;3;4;3;4;4;3;3;4;2;3;2;4;2;2;3;4;4;4;3;2;;3;;3;2;1;3;2;1;2;2;Odeur nuancée texture bien que semblable légèrement différente on se doute que ces 3 produits ont les mêmes bienfaits c'est à dire hydratation en profondeur protection longue durée éclat de la peau...;Apaise la peau la nourrit et l'hydrate en profondeur ;C'est son odeur qui m'a le plus plu par rapport aux 2 autres ;1;2;2;2;;1;20231112;759;9;20231103;1914;1;20231029;1737;3;2;1;;63;;;;;;;;;Mozilla/5.0 (Linux, Android 13, SAMSUNG SM-A127F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/21.0 Chrome/110.0.5481.154 Mobile Safari/537.36;2216145;20231017;173822;20231112;81408;;;;2;
57;2010;2;2010;2;1;1;1;1;1;1;1;1;2;56;2;1;4;5;;;;;;;;;;1;4;;;;;;;;;;;1;14;2;1;1;4;6;2;1;2;3;3;3;1;1;1;1;;;3;1;;1;;;;J'ai nettoyé ma peau avec un coton imbibé d'eau micellaire et j'ai appliqué ma crème tout de suite après.;5;4;4;Je trouve la textura légère. Elle pénètre rapidement dans la peau. Elle ne lasse pas la peau grasse. je ^peux me maquiller tout de suite après l'application sans attendre. Cette crème hydrate bien ma peau et la laisse souple et douce au toucher.;rien  ;3;3;3;3;3;3;5;6;5;5;3;3;5;3;3;2;5;5;5;4;5;5;3;2;2;;3;;1;;1;;;;Eau micellaire avant terracota après ;4;3;2;Il hydrate bien ma peau. ;La texture est un peu trop épaisse. Elle ne penètre pas assez vite. Il faut attendre un peu avant de se maquiller. ;3;3;4;4;3;2;5;4;4;3;2;2;4;1;1;3;2;4;3;4;5;4;3;2;2;;3;;1;;1;;;;Eau micellaire avant  Terracota après ;5;3;3;Il a une odeur agréable. Il hydrate bien ma peau. La texture de la crème est douce.;Rien ;3;3;3;3;3;3;5;5;5;5;3;3;5;2;3;3;4;5;5;5;5;4;2;1;2;;3;;1;2;3;1;2;3;1;1;La texture du rouge me semble plus légère. Elle pénètre plus rapidement dans la peau ce qui me permet de me maquiller immédiatement après l'application. ;Il hydratent bien ma peau;Ma peau est souple et douce après l'application. Sensation de confort immédiate ;1;2;2;2;;1;20231030;1652;4;20231106;850;1;20231113;907;1;2;3;;63;;;;;;;;;Mozilla/5.0 (Android 12, Mobile, rv:109.0) Gecko/119.0 Firefox/119.0;2299016;20231017;193815;20231113;91512;;;;2;
33;2011;2;2011;2;1;2;1;1;1;1;1;1;2;42;1;1;5;10;12;;;;;;;;;1;;;;;;;;;;;;1;14;1;2;1;4;6;3;2;2;3;3;1;1;1;1;1;;;2;1;;1;;;;Produit agréable à appliquer - après le sérum, le matin, j’applique la crème ;5;3;4;Texture agréable - pénètre facilement la peau - odeur pas trop forte ;Ras;3;3;3;3;3;2;6;5;5;4;4;4;5;4;4;5;3;4;4;4;5;4;3;4;2;;3;;1;;1;;;;Aucun ;5;3;4;Odeur et texture ;Trop grasse;4;4;3;4;3;2;6;4;4;4;4;3;3;4;4;4;4;2;4;4;3;4;4;3;2;;2;2;1;;1;;;;Après le sérum que j’applique sur mon visage tous les matins ;5;3;4;Odeur et texture - pénètre facile ;Ras;3;3;3;3;3;2;6;6;4;4;3;3;4;5;4;4;4;4;4;5;5;4;4;5;2;;3;;1;3;2;1;3;2;2;3;Meilleure absorption par la peau ;Texture de la crème sous les doigts ;Plus agréable sur le visage ;1;2;2;2;;1;20231028;721;1;20231111;1440;1;20231104;1739;1;3;2;;63;;;;;;;;;Mozilla/5.0 (iPhone, CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1;2268410;20231016;93736;20231111;144427;;;;2;
29;2012;2;2012;2;1;3;1;1;1;1;1;1;2;42;1;1;7;8;10;5;;;;;;;;1;4;;;;;;;;;;;1;14;1;2;1;4;6;1;1;1;3;2;1;1;1;1;1;;;3;1;;1;;;;Creme, et ensuite fond de teint;5;3;4;Avantages creme qui pénétré rapidement dans la peau sa texture est très agréable ;Pour l instant je n ai pas trop d inconvénient ;3;3;3;3;3;2;5;6;4;4;3;3;4;3;4;4;5;5;3;3;4;4;3;3;2;;3;;1;;1;;;;Soin visage et fond de teint;5;3;4;J aime beaucoup sa texture et son parfum ;Pour l instant rien à dire;3;3;3;3;3;3;6;5;4;4;3;3;4;4;3;4;4;4;4;4;4;4;3;4;2;;3;;1;;1;;;;Le matin après lavage de ma peau;4;2;2;Ras;J ai eu une démangeaisons au niveau du visage ;2;2;3;4;3;3;5;5;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;1;Démangeaisons ;3;;2;1;3;2;1;3;1;2;J ai aimé le produit rouge et jaune j ai pas trouvé différence particulière ;Bonne texture;Pas de réaction ou d allergie très hydratante;1;2;2;2;;2;20231104;740;5;20231028;1714;3;20231111;1750;2;1;3;;63;;;;;;;;;Mozilla/5.0 (Linux, Android 13, SAMSUNG SM-A047F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.36;2360803;20231015;111718;20231111;180402;;;;2;
34;2013;2;2013;2;1;4;1;1;1;1;1;1;2;58;2;1;5;8;10;;;;;;;;;1;4;;;;;;;;;;;1;14;2;1;3;4;5;2;3;3;3;3;3;1;1;1;1;;;1;1;;1;2;;;Démaquillant et votre produits  Pas de maquillage ;4;3;2;La crème reste collante   ;La texture ;4;4;3;4;3;2;5;3;4;3;4;3;3;3;4;4;4;4;4;3;3;4;3;4;2;;3;;1;;1;2;;;Une texture agréable  Une bonne odeur;5;3;3;L odeur et la texture ;Un peu grasse;3;4;3;3;3;2;5;5;4;4;3;3;4;3;4;4;4;4;4;4;4;4;4;3;2;;3;;1;;1;2;;;Démaquillant et après crème à tester;5;4;4;La texture l odeur   Elle ne reste pas collante;Tt me plaît  ;3;3;3;3;3;1;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;2;;3;;2;3;1;2;3;1;2;3;La texture;L odeur;Il est moins gras;1;2;2;2;;1;20231111;915;1;20231028;914;1;20231104;1943;2;3;1;;63;;;;;;;;;Mozilla/5.0 (iPhone, CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/289.0.577695730 Mobile/15E148 Safari/604.1;2245002;20231016;104411;20231111;92054;;;;2;
36;2014;2;2014;2;1;5;1;1;1;1;1;1;2;59;2;2;5;10;;;;;;;;;;1;;;;;;;;;;;;1;14;1;1;3;4;5;3;3;3;3;3;3;1;1;1;1;;;2;1;;1;;;;J’ai d’abord nettoyé ma peau avec un coton imbibé d’eau de rose puis j’ai appliqué cette crème. ;5;4;4;J’ai adoré l’odeur qui tient bien sur la peau et sa texture qui pénètre très bien. ;Ayant la peau à tendance grasse, j’ai trouvé qu’elle ne m’aidait pas à la faire moins briller. ;3;4;3;3;3;3;6;6;4;5;5;5;5;5;4;4;5;4;4;4;2;4;4;4;2;;3;;1;;1;2;;;J’ai nettoyé ma peau avec une mousse nettoyante, j’ai appliqué une crème contre les poches (cernes) puis cette crème. ;5;3;4;Des avantages sont son odeur et sa pénétration ;Rien ne m’a déplu. ;3;3;3;3;3;2;5;5;5;4;5;5;5;4;4;5;4;5;5;5;5;5;5;4;2;;3;;1;;1;;;;J’ai d’abord nettoyé ma peau avec un coton imbibé d’eau puis j’ai appliqué la crème et ensuite une bb crème ;5;3;4;J’ai adoré l’odeur. Le produit pénètre très bien dans la peau ;Rien ne m’a déplu. ;3;3;3;3;3;3;5;5;5;4;4;3;4;4;4;5;5;5;5;5;4;5;5;5;2;;3;;3;1;2;3;1;2;5;99;La pénétration n’est pas la même sur les trois. Pour le second produit c’est un peu plus long. L’odeur est assez semblable. ;L’odeur et l’hydratation ;;1;2;2;2;;1;20231104;1017;1;20231111;1900;1;20231028;1148;3;1;2;;63;;;;;;;;;Mozilla/5.0 (iPhone, CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1;2278678;20231016;110543;20231111;190341;;;;2;
37;2015;2;2015;2;1;6;1;1;1;1;1;1;2;60;2;2;5;;;;;;;;;;;1;2;;;;;;;;;;;1;14;1;1;1;4;6;2;3;3;3;3;3;1;1;1;1;;;1;1;;1;2;;;je n ai utilise aucun autre produit je la i étalé sur ma peau une fois que ma peau soit propre et je trouve que c est un soin qui est tres hydratant;5;4;3;j aime beuacoup la texture meme si elle est différente de la mienne mais elle est aussi efficace je suis bien et le confort est assuré elle penetre rapidement et elle n est pas du tout grasse;rien;3;3;3;3;3;3;6;6;4;5;4;3;5;5;4;5;4;5;4;4;4;5;5;5;2;;3;;1;;1;2;;;creme tres legere facile a etaler laisse la peau bien hydratee et confortable la journee  ;5;4;3;il hydrate confortablement illaisse la peau elastique il ne colle aps;fien;3;3;3;3;3;3;5;5;4;5;3;3;5;4;4;5;5;5;4;5;5;4;4;4;2;;3;;1;;1;;;;je l ai utilise seul;4;3;3;il penetre bien;rien;3;3;3;3;3;3;4;4;4;4;3;4;4;3;3;4;4;4;4;4;4;4;4;3;2;;3;;3;2;1;3;2;1;5;99;je n ai pas vu de difference pour moi elles sont similaires ce que je recherche c est le confort que cela procure et pour moi les 3 sont bien hydratantes et je me suis sentie bien toute la journée;l hydratation;;1;2;2;2;;1;20231111;1042;1;20231104;907;1;20231028;1946;3;2;1;;63;;;;;;;;;Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0;2248650;20231016;111032;20231111;104802;;;;1;
60;2016;2;2016;2;1;1;1;1;1;1;1;1;2;57;2;7;1;4;5;6;10;12;;;;;;1;;;;;;;;;;;;1;14;1;2;3;3;4;3;3;3;3;3;2;1;1;1;1;;;3;1;;1;;;;Je l'ai utilisé tous les matin sur mon visage soigneusement nettoyé et avant mon maquillage. ;4;3;3;Très hydratante ;Trop épaisse. Collante  ;4;4;4;4;3;2;4;2;4;2;3;3;3;3;3;3;2;4;4;3;2;3;3;3;1;Plutôt grasse et epaisse;3;;1;;1;;;;Avant le maquillage ;5;3;3;L'odeur , la texture, le confort .;Rien;3;3;3;3;3;3;6;6;4;4;4;4;5;3;4;4;5;4;4;4;4;4;4;4;2;;3;;1;;1;;;;Le matin après la douche et avant le maquillage. ;6;4;3;L'odeur et sa texture ;Rien;3;3;3;3;3;3;6;6;5;5;4;4;5;4;4;4;5;4;4;4;4;4;5;3;2;;3;;1;2;3;1;2;3;3;3;Le premier plus gras . Le deuxième ça va mais le troisième était le mieux ;Bonne odeur ;Texture l'hydratation et l'odeur super pro;1;2;2;2;;2;20231029;1625;1;20231105;1335;1;20231112;1958;1;2;3;;63;;;;;;;;;Mozilla/5.0 (Linux, Android 10, K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36;2168773;20231018;184116;20231112;200730;;;;2;
65;2017;2;2017;2;1;2;1;1;1;1;1;1;2;52;1;1;5;;;;;;;;;;;1;;;;;;;;;;;;1;14;1;2;1;3;6;3;3;3;3;2;2;1;1;1;1;;;2;1;;1;;;;Je me suis nettoyé le visage avec de l'eau ,visage que j'ai séché avec une serviette et ai ensuite appliqué directement la crème sans autre produit.  J'ai disposé la crème par légers massage du bout des doigts.  Je n'utilise aucun maquillage.;5;4;4;Ce produit requiert une grande facilité d'application,la possibilité  de masser,il rend la peau douce et légèrement satiné,son parfum n'est pas trop persistant ce qui le rend plutot discret.;Il est un peu gras ,pour une personne sportive ou ayant une activité professionnelle physique cela est un peu génant.  Je le préfère donc en crème de nuit ou d'hiver.  Rédhibitoire en été.  Parfum au premier abord trop fort.;4;4;3;3;5;2;4;4;4;5;4;4;5;4;4;4;3;5;5;4;2;4;3;3;2;;3;;1;;1;;;;appliqué sur peau après nettoyage de cette dernière à l'eau claire.pas de maquillage après.;4;3;3;s'applique facilement,parfum agréable et discret.;tendance à etre un peu  gras et satiné ce qui occasionne une peau assez luisante;4;4;3;4;4;2;4;4;5;5;4;3;4;4;3;4;3;5;5;4;2;4;4;4;2;;3;;4;je l'ai utilisé 1 fois par jour chaque matin.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;1;2;;1;1;ils semblaient etre de moins en moins gras et dégager un parfum plus léger au fil des essais.;ils atténuent bien les petites rides et les 3 sont grasses donc plutot cremes d'hiver que d'été.;il semblait plus efficace coté ridules.;1;2;2;2;;1;20231028;1450;1;20231111;2011;1;20231104;1923;1;3;2;;63;;;;;;;;;Mozilla/5.0 (Windows NT 10.0, Win64, x64, rv:109.0) Gecko/20100101 Firefox/119.0;2080236;20231018;193225;20231111;202302;;;;1;
66;2018;2;2018;2;1;3;1;1;1;1;1;1;2;47;1;1;4;5;;;;;;;;;;1;;;;;;;;;;;;1;14;1;2;1;3;6;3;2;2;3;3;1;1;1;1;1;;;3;1;;1;2;;;Je me suis lavée le visage, puis j'ai appliqué la crème ;6;4;4;Il sent bon, l'odeur n'est pas trop forte, très douce. Elle pénètre bien et ne laisse pas la peau grasse;Rien;3;3;3;3;3;3;6;6;5;5;5;4;5;5;5;5;4;5;4;5;5;4;4;4;2;;3;;1;;1;;;;Une fois par jour le matin je l'ai appliqu;4;3;2;Onctueuse. Pénètre bien. Ne laisse pas la peau grasse. ;Elle sent un peu fort a mon gout ;4;3;3;3;4;3;2;5;5;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;2;;3;;1;;1;;;;Je me suis lavée le visage et j'ai appliqué la crème après. Je me suis maquillée ensuite parfois;5;3;3;La texture est agréable ainsi que l'odeur. La crème ne laisse pas la peau grasse tout en l'hydratant correctement;Rien;3;3;3;3;3;2;5;5;5;5;4;4;4;4;4;4;4;5;5;5;5;5;4;3;2;;3;;2;1;3;2;1;3;2;1;Je préférais le produit rouge pour l'odeur plus douce mais les trois produits m'ont satisfaite ;L'hydratation et la pénétration sur la peau;Pour l'odeur;1;2;2;2;;1;20231105;2035;1;20231028;1453;1;20231112;2202;2;1;3;;63;;;;;;;;;Mozilla/5.0 (Linux, Android 10, K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36;2169686;20231018;202533;20231112;220659;;;;2;
67;2019;2;2019;2;1;4;1;1;1;1;1;1;2;42;1;1;5;4;;;;;;;;;;1;;;;;;;;;;;;1;14;1;2;1;3;6;3;2;2;3;1;1;1;1;1;1;;;1;1;;1;;;;Apres la toilette , sechage et uniquement cette crème ;6;4;4;L oseur la texture elle pénètre bien;Rien;3;3;3;3;3;3;6;6;5;4;3;3;4;3;3;3;3;5;4;3;1;4;3;3;2;;3;;1;;1;;;;Seul;6;4;5;Très léger ;Rien;3;3;3;3;3;3;6;6;5;5;2;2;4;2;3;3;5;5;4;4;5;4;3;3;2;;3;;1;;1;;;;Rien;5;3;4;Odeur texty;Ras;3;3;3;3;3;3;5;5;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;2;;3;;2;3;1;2;3;1;1;2;La te turz;L odeur;Plus legere;1;2;2;2;;1;20231112;2055;1;20231028;1139;1;20231104;1008;2;3;1;;63;;;;;;;;;Mozilla/5.0 (iPhone, CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.1 Mobile/15E148 Safari/604.1;2165073;20231018;203403;20231112;205836;;;;2;
68;2020;2;2020;2;1;5;1;1;1;1;1;1;2;62;2;1;4;5;;;;;;;;;;1;;;;;;;;;;;;1;14;1;2;1;3;4;2;2;3;3;3;2;1;1;1;1;;;2;1;;1;;;;J'ai appliqué le produit sur ma peau après m être lavé le visage ;5;3;4;Crème onctueuse  Bonne odeur;Rien;3;3;3;3;3;3;5;5;4;4;4;3;5;4;5;3;3;4;4;5;4;4;3;3;2;;3;;1;;1;;;;Pas d autre produit utilisé juste après la toilette du visage;5;3;3;Crème onctueuse bon parfum;Tiens ;3;3;3;3;3;3;5;6;4;4;4;5;4;3;3;3;3;4;3;3;3;4;3;5;2;;3;;1;;1;;;;Je n ai mis que la crème ;5;3;3;La texture l odeur ne laisse pas la peau grasse;Rien;3;3;3;3;3;3;5;5;4;4;4;4;4;2;2;4;3;4;4;4;3;4;3;4;2;;3;;3;1;2;3;1;2;2;1;La deuxième est Mons grasse mais les trois crèmes se ressemblent beaucoup;Crème onctueuse;C est le moins gras ;1;2;2;2;;1;20231104;1958;1;20231112;1752;1;20231028;1635;3;1;2;;63;;;;;;;;;Mozilla/5.0 (Linux, Android 10, K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36;2153731;20231018;204049;20231112;175620;;;;2;
53;2021;2;2021;2;1;6;1;1;1;1;1;1;2;60;2;1;2;3;4;5;6;7;8;9;10;11;12;1;11;9;;;;;;;;;Aromazone / svr / Sisley ;1;14;1;2;1;4;4;3;3;3;4;3;1;1;1;1;1;;;1;1;;1;;;;Aprés mon serum et contour des yeux   ;3;3;2;Je ne suis pas fan de ce produit   ;La texture l'odeur ;4;4;4;3;4;2;2;2;3;3;1;2;3;1;2;2;3;3;3;3;3;3;3;2;2;;2;3;1;;1;;;;Après le sérum ;2;2;2;Pas grand chose;La texture l.odeur;4;4;4;4;4;2;1;2;2;3;1;2;4;3;3;2;3;3;3;3;2;3;3;2;2;;2;2;1;;1;;;;Après mon sérum ;3;3;2;Texture ;Trop riche , l’odeur ;4;5;5;3;5;2;1;2;3;3;1;1;3;2;1;1;3;4;3;3;2;2;1;2;2;;3;;3;2;1;3;2;1;3;1;Les odeurs et la texture ;L4épaisseur  ;Moins fort en odeur  ;1;2;2;2;;1;20231111;952;2;20231105;929;2;20231030;1312;3;2;1;;63;;;;;;;;;Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36;2134600;20231017;180054;20231111;95735;;;;1;
